#ATLAS3-SUSIM  13 Nov 1994.
#Wavelength in nm and Irradiance in W/m2/nm
#0.15 nm resolution (FWHM)
#Wavelength Irradiance
3.237600e+02 6.184700e-01
3.238100e+02 6.570100e-01
3.238600e+02 7.562900e-01
3.239100e+02 7.953600e-01
3.239600e+02 8.078500e-01
3.240100e+02 7.137500e-01
3.240600e+02 6.984100e-01
3.241100e+02 8.441600e-01
3.241600e+02 8.942600e-01
3.242100e+02 9.037300e-01
3.242600e+02 8.433800e-01
3.243100e+02 8.180500e-01
3.243600e+02 8.088100e-01
3.244100e+02 7.875900e-01
3.244600e+02 7.903500e-01
3.245100e+02 7.766400e-01
3.245600e+02 8.367100e-01
3.246100e+02 8.709700e-01
3.246600e+02 9.010600e-01
3.247100e+02 9.282300e-01
3.247600e+02 8.692600e-01
3.248100e+02 8.437500e-01
3.248600e+02 7.416500e-01
3.249100e+02 7.016500e-01
3.249600e+02 7.183000e-01
3.250100e+02 7.443200e-01
3.250600e+02 7.698200e-01
3.251100e+02 7.732300e-01
3.251600e+02 7.647300e-01
3.252100e+02 7.737000e-01
3.252600e+02 8.087200e-01
3.253100e+02 8.346900e-01
3.253600e+02 8.425300e-01
3.254100e+02 8.357100e-01
3.254600e+02 8.264600e-01
3.255100e+02 8.054800e-01
3.255600e+02 9.406200e-01
3.256100e+02 1.004600e+00
3.256600e+02 1.081700e+00
3.257100e+02 1.055100e+00
3.257600e+02 1.028900e+00
3.258100e+02 9.935900e-01
3.258600e+02 9.877600e-01
3.259100e+02 9.994000e-01
3.259600e+02 1.079500e+00
3.260100e+02 1.109900e+00
3.260600e+02 1.111000e+00
3.261100e+02 1.103800e+00
3.261600e+02 1.052300e+00
3.262100e+02 1.050200e+00
3.262600e+02 1.006600e+00
3.263100e+02 1.010800e+00
3.263600e+02 1.056500e+00
3.264100e+02 1.070200e+00
3.264600e+02 1.016900e+00
3.265100e+02 9.238100e-01
3.265600e+02 8.701900e-01
3.266100e+02 8.732300e-01
3.266600e+02 9.254500e-01
3.267100e+02 9.876500e-01
3.267600e+02 1.085000e+00
3.268100e+02 1.093300e+00
3.268600e+02 1.072500e+00
3.269100e+02 1.079900e+00
3.269600e+02 1.073200e+00
3.270100e+02 1.064700e+00
3.270600e+02 1.039600e+00
3.271100e+02 1.016900e+00
3.271600e+02 9.685000e-01
3.272100e+02 8.824600e-01
3.272600e+02 8.863800e-01
3.273100e+02 9.564400e-01
3.273600e+02 9.962000e-01
3.274100e+02 1.055000e+00
3.274600e+02 1.013200e+00
3.275100e+02 1.014400e+00
3.275600e+02 1.034800e+00
3.276100e+02 1.075900e+00
3.276600e+02 1.054900e+00
3.277100e+02 1.011900e+00
3.277600e+02 9.393200e-01
3.278100e+02 9.480700e-01
3.278600e+02 9.590800e-01
3.279100e+02 9.959400e-01
3.279600e+02 9.749500e-01
3.280100e+02 9.383800e-01
3.280600e+02 9.181400e-01
3.281100e+02 9.285400e-01
3.281600e+02 9.689700e-01
3.282100e+02 1.003700e+00
3.282600e+02 9.722700e-01
3.283100e+02 9.537200e-01
3.283600e+02 9.060800e-01
3.284100e+02 9.494800e-01
3.284600e+02 9.849300e-01
3.285100e+02 1.009500e+00
3.285600e+02 1.021000e+00
3.286100e+02 9.359900e-01
3.286600e+02 9.111000e-01
3.287100e+02 8.382000e-01
3.287600e+02 7.967100e-01
3.288100e+02 7.367600e-01
3.288600e+02 7.950600e-01
3.289100e+02 8.579400e-01
3.289600e+02 9.216300e-01
3.290100e+02 1.010200e+00
3.290600e+02 1.105300e+00
3.291100e+02 1.158600e+00
3.291600e+02 1.139600e+00
3.292100e+02 1.105800e+00
3.292600e+02 1.080200e+00
3.293100e+02 1.065500e+00
3.293600e+02 1.085900e+00
3.294100e+02 1.114300e+00
3.294600e+02 1.185800e+00
3.295100e+02 1.195900e+00
3.295600e+02 1.190000e+00
3.296100e+02 1.129800e+00
3.296600e+02 1.105800e+00
3.297100e+02 1.129400e+00
3.297600e+02 1.143700e+00
3.298100e+02 1.164200e+00
3.298600e+02 1.153400e+00
3.299100e+02 1.126200e+00
3.299600e+02 1.101100e+00
3.300100e+02 1.113300e+00
3.300600e+02 1.192200e+00
3.301100e+02 1.303100e+00
3.301600e+02 1.342800e+00
3.302100e+02 1.280400e+00
3.302600e+02 1.184100e+00
3.303100e+02 1.060500e+00
3.303600e+02 9.664300e-01
3.304100e+02 9.690800e-01
3.304600e+02 1.039100e+00
3.305100e+02 1.086500e+00
3.305600e+02 1.007300e+00
3.306100e+02 1.004600e+00
3.306600e+02 8.930400e-01
3.307100e+02 7.938300e-01
3.307600e+02 7.762100e-01
3.308100e+02 8.475200e-01
3.308600e+02 9.245300e-01
3.309100e+02 1.022700e+00
3.309600e+02 1.060100e+00
3.310100e+02 1.073100e+00
3.310600e+02 1.083700e+00
3.311100e+02 1.060700e+00
3.311600e+02 1.049000e+00
3.312100e+02 1.064200e+00
3.312600e+02 1.063700e+00
3.313100e+02 1.036600e+00
3.313600e+02 9.906600e-01
3.314100e+02 9.871200e-01
3.314600e+02 9.563900e-01
3.315100e+02 9.281500e-01
3.315600e+02 8.761100e-01
3.316100e+02 8.760100e-01
3.316600e+02 9.162900e-01
3.317100e+02 1.001700e+00
3.317600e+02 1.057800e+00
3.318100e+02 1.065300e+00
3.318600e+02 1.073100e+00
3.319100e+02 1.092500e+00
3.319600e+02 1.088900e+00
3.320100e+02 1.092500e+00
3.320600e+02 1.066400e+00
3.321100e+02 1.031900e+00
3.321600e+02 1.024500e+00
3.322100e+02 1.005100e+00
3.322600e+02 1.034600e+00
3.323100e+02 9.212600e-01
3.323600e+02 8.364300e-01
3.324100e+02 7.921100e-01
3.324600e+02 7.941200e-01
3.325100e+02 8.952300e-01
3.325600e+02 9.675800e-01
3.326100e+02 1.071600e+00
3.326600e+02 1.101600e+00
3.327100e+02 1.130200e+00
3.327600e+02 1.054000e+00
3.328100e+02 9.987400e-01
3.328600e+02 9.781400e-01
3.329100e+02 9.965400e-01
3.329600e+02 9.521400e-01
3.330100e+02 9.051300e-01
3.330600e+02 8.625500e-01
3.331100e+02 8.724900e-01
3.331600e+02 9.932100e-01
3.332100e+02 1.055100e+00
3.332600e+02 1.081700e+00
3.333100e+02 1.027100e+00
3.333600e+02 1.024400e+00
3.334100e+02 1.059000e+00
3.334600e+02 1.090000e+00
3.335100e+02 1.017900e+00
3.335600e+02 9.325800e-01
3.336100e+02 8.855400e-01
3.336600e+02 8.026900e-01
3.337100e+02 7.631000e-01
3.337600e+02 7.399600e-01
3.338100e+02 7.991100e-01
3.338600e+02 8.354800e-01
3.339100e+02 9.291500e-01
3.339600e+02 9.909600e-01
3.340100e+02 1.003700e+00
3.340600e+02 9.533500e-01
3.341100e+02 9.774700e-01
3.341600e+02 9.745600e-01
3.342100e+02 9.981700e-01
3.342600e+02 9.632900e-01
3.343100e+02 9.481000e-01
3.343600e+02 9.044100e-01
3.344100e+02 1.017700e+00
3.344600e+02 1.069900e+00
3.345100e+02 1.102500e+00
3.345600e+02 1.098300e+00
3.346100e+02 1.093700e+00
3.346600e+02 1.101600e+00
3.347100e+02 1.116100e+00
3.347600e+02 1.091400e+00
3.348100e+02 1.076200e+00
3.348600e+02 1.059200e+00
3.349100e+02 1.042500e+00
3.349600e+02 8.910000e-01
3.350100e+02 7.494500e-01
3.350600e+02 6.863900e-01
3.351100e+02 7.626700e-01
3.351600e+02 8.716500e-01
3.352100e+02 1.068800e+00
3.352600e+02 1.101500e+00
3.353100e+02 1.110600e+00
3.353600e+02 1.104600e+00
3.354100e+02 1.088700e+00
3.354600e+02 1.035400e+00
3.355100e+02 1.017500e+00
3.355600e+02 1.041800e+00
3.356100e+02 1.109300e+00
3.356600e+02 1.174800e+00
3.357100e+02 1.153000e+00
3.357600e+02 1.147500e+00
3.358100e+02 1.120200e+00
3.358600e+02 1.080800e+00
3.359100e+02 1.016000e+00
3.359600e+02 8.496800e-01
3.360100e+02 6.928400e-01
3.360600e+02 5.711400e-01
3.361100e+02 5.097600e-01
3.361600e+02 4.859800e-01
3.362100e+02 4.643200e-01
3.362600e+02 5.135100e-01
3.363100e+02 6.579500e-01
3.363600e+02 7.002500e-01
3.364100e+02 8.984300e-01
3.364600e+02 9.818800e-01
3.365100e+02 1.022600e+00
3.365600e+02 1.043400e+00
3.366100e+02 1.103600e+00
3.366600e+02 1.068600e+00
3.367100e+02 9.964000e-01
3.367600e+02 9.353300e-01
3.368100e+02 8.974100e-01
3.368600e+02 8.079500e-01
3.369100e+02 7.741100e-01
3.369600e+02 7.655900e-01
3.370100e+02 7.055900e-01
3.370600e+02 6.720900e-01
3.371100e+02 7.047200e-01
3.371600e+02 7.429300e-01
3.372100e+02 7.587800e-01
3.372600e+02 7.260500e-01
3.373100e+02 6.941900e-01
3.373600e+02 6.899100e-01
3.374100e+02 7.160500e-01
3.374600e+02 8.145300e-01
3.375100e+02 8.864700e-01
3.375600e+02 8.933400e-01
3.376100e+02 9.954400e-01
3.376600e+02 1.094200e+00
3.377100e+02 1.151900e+00
3.377600e+02 1.154300e+00
3.378100e+02 1.144900e+00
3.378600e+02 1.134500e+00
3.379100e+02 1.044500e+00
3.379600e+02 9.241300e-01
3.380100e+02 8.768700e-01
3.380600e+02 7.815100e-01
3.381100e+02 6.515400e-01
3.381600e+02 6.407700e-01
3.382100e+02 6.814200e-01
3.382600e+02 8.950300e-01
3.383100e+02 1.011300e+00
3.383600e+02 1.009800e+00
3.384100e+02 9.784800e-01
3.384600e+02 9.158200e-01
3.385100e+02 9.287100e-01
3.385600e+02 9.661500e-01
3.386100e+02 1.034900e+00
3.386600e+02 1.053700e+00
3.387100e+02 1.097400e+00
3.387600e+02 1.153800e+00
3.388100e+02 1.112000e+00
3.388600e+02 1.070400e+00
3.389100e+02 8.917100e-01
3.389600e+02 9.006200e-01
3.390100e+02 1.040200e+00
3.390600e+02 1.118000e+00
3.391100e+02 1.169700e+00
3.391600e+02 1.093900e+00
3.392100e+02 9.831600e-01
3.392600e+02 9.500200e-01
3.393100e+02 8.107300e-01
3.393600e+02 7.553200e-01
3.394100e+02 7.098600e-01
3.394600e+02 7.316200e-01
3.395100e+02 8.255800e-01
3.395600e+02 9.218500e-01
3.396100e+02 9.630700e-01
3.396600e+02 1.001800e+00
3.397100e+02 1.021300e+00
3.397600e+02 1.050100e+00
3.398100e+02 1.088300e+00
3.398600e+02 1.111000e+00
3.399100e+02 1.121300e+00
3.399600e+02 1.138000e+00
3.400100e+02 1.142500e+00
3.400600e+02 1.126100e+00
3.401100e+02 1.223300e+00
3.401600e+02 1.291000e+00
3.402100e+02 1.247500e+00
3.402600e+02 1.076600e+00
3.403100e+02 1.083300e+00
3.403600e+02 1.059900e+00
3.404100e+02 1.073000e+00
3.404600e+02 1.080000e+00
3.405100e+02 1.028900e+00
3.405600e+02 1.007200e+00
3.406100e+02 1.006500e+00
3.406600e+02 1.007200e+00
3.407100e+02 1.047100e+00
3.407600e+02 1.024100e+00
3.408100e+02 9.109900e-01
3.408600e+02 8.847900e-01
3.409100e+02 9.219100e-01
3.409600e+02 9.529400e-01
3.410100e+02 9.491700e-01
3.410600e+02 9.338200e-01
3.411100e+02 9.503500e-01
3.411600e+02 1.010500e+00
3.412100e+02 1.089600e+00
3.412600e+02 1.117100e+00
3.413100e+02 1.052300e+00
3.413600e+02 1.057200e+00
3.414100e+02 8.312500e-01
3.414600e+02 8.326200e-01
3.415100e+02 7.517700e-01
3.415600e+02 6.958200e-01
3.416100e+02 7.294300e-01
3.416600e+02 8.313800e-01
3.417100e+02 8.768900e-01
3.417600e+02 1.006500e+00
3.418100e+02 1.006300e+00
3.418600e+02 9.759400e-01
3.419100e+02 9.818400e-01
3.419600e+02 1.022300e+00
3.420100e+02 1.125500e+00
3.420600e+02 1.183400e+00
3.421100e+02 1.205100e+00
3.421600e+02 1.191800e+00
3.422100e+02 1.133100e+00
3.422600e+02 1.101900e+00
3.423100e+02 1.096600e+00
3.423600e+02 9.891900e-01
3.424100e+02 9.001700e-01
3.424600e+02 8.646100e-01
3.425100e+02 8.604300e-01
3.425600e+02 9.112600e-01
3.426100e+02 1.048000e+00
3.426600e+02 1.092800e+00
3.427100e+02 1.088200e+00
3.427600e+02 1.038400e+00
3.428100e+02 9.116900e-01
3.428600e+02 9.311200e-01
3.429100e+02 9.962700e-01
3.429600e+02 1.003200e+00
3.430100e+02 1.121000e+00
3.430600e+02 1.225600e+00
3.431100e+02 1.273400e+00
3.431600e+02 1.243500e+00
3.432100e+02 1.212900e+00
3.432600e+02 1.106500e+00
3.433100e+02 1.042500e+00
3.433600e+02 9.732400e-01
3.434100e+02 9.227600e-01
3.434600e+02 8.196200e-01
3.435100e+02 8.917800e-01
3.435600e+02 1.010600e+00
3.436100e+02 1.167700e+00
3.436600e+02 1.187100e+00
3.437100e+02 1.132100e+00
3.437600e+02 1.067200e+00
3.438100e+02 9.934000e-01
3.438600e+02 9.233800e-01
3.439100e+02 9.294200e-01
3.439600e+02 9.615600e-01
3.440100e+02 9.752900e-01
3.440600e+02 8.412900e-01
3.441100e+02 7.828300e-01
3.441600e+02 6.104400e-01
3.442100e+02 4.719900e-01
3.442600e+02 5.255900e-01
3.443100e+02 5.849500e-01
3.443600e+02 6.583000e-01
3.444100e+02 6.704100e-01
3.444600e+02 6.415300e-01
3.445100e+02 6.685800e-01
3.445600e+02 7.418800e-01
3.446100e+02 7.796600e-01
3.446600e+02 8.460400e-01
3.447100e+02 8.015400e-01
3.447600e+02 7.802800e-01
3.448100e+02 8.138400e-01
3.448600e+02 9.125700e-01
3.449100e+02 9.741800e-01
3.449600e+02 9.838600e-01
3.450100e+02 9.962400e-01
3.450600e+02 1.009800e+00
3.451100e+02 1.090800e+00
3.451600e+02 1.168700e+00
3.452100e+02 1.205500e+00
3.452600e+02 1.096000e+00
3.453100e+02 1.006000e+00
3.453600e+02 8.780700e-01
3.454100e+02 8.374900e-01
3.454600e+02 8.681200e-01
3.455100e+02 1.035600e+00
3.455600e+02 1.167500e+00
3.456100e+02 1.196900e+00
3.456600e+02 1.145000e+00
3.457100e+02 1.050200e+00
3.457600e+02 1.035500e+00
3.458100e+02 1.010200e+00
3.458600e+02 1.003400e+00
3.459100e+02 9.027500e-01
3.459600e+02 8.340800e-01
3.460100e+02 8.316300e-01
3.460600e+02 8.442600e-01
3.461100e+02 8.152700e-01
3.461600e+02 7.868300e-01
3.462100e+02 7.699800e-01
3.462600e+02 7.460700e-01
3.463100e+02 7.861000e-01
3.463600e+02 8.808600e-01
3.464100e+02 1.012700e+00
3.464600e+02 1.040700e+00
3.465100e+02 1.119900e+00
3.465600e+02 1.140000e+00
3.466100e+02 1.075100e+00
3.466600e+02 1.005100e+00
3.467100e+02 8.238200e-01
3.467600e+02 8.591200e-01
3.468100e+02 9.326000e-01
3.468600e+02 1.054800e+00
3.469100e+02 1.113300e+00
3.469600e+02 1.122100e+00
3.470100e+02 1.041500e+00
3.470600e+02 1.039400e+00
3.471100e+02 1.130600e+00
3.471600e+02 1.195500e+00
3.472100e+02 1.202700e+00
3.472600e+02 1.160900e+00
3.473100e+02 9.649000e-01
3.473600e+02 9.204500e-01
3.474100e+02 9.317100e-01
3.474600e+02 9.282800e-01
3.475100e+02 8.867900e-01
3.475600e+02 8.197300e-01
3.476100e+02 7.284500e-01
3.476600e+02 6.884300e-01
3.477100e+02 6.650200e-01
3.477600e+02 6.829900e-01
3.478100e+02 7.509500e-01
3.478600e+02 8.686700e-01
3.479100e+02 9.533600e-01
3.479600e+02 1.037800e+00
3.480100e+02 1.065500e+00
3.480600e+02 1.049500e+00
3.481100e+02 1.045900e+00
3.481600e+02 1.028300e+00
3.482100e+02 1.022900e+00
3.482600e+02 1.037800e+00
3.483100e+02 1.008400e+00
3.483600e+02 9.482200e-01
3.484100e+02 8.672900e-01
3.484600e+02 8.508100e-01
3.485100e+02 8.652100e-01
3.485600e+02 9.005600e-01
3.486100e+02 8.945300e-01
3.486600e+02 9.018500e-01
3.487100e+02 9.460500e-01
3.487600e+02 1.098900e+00
3.488100e+02 1.194900e+00
3.488600e+02 1.213400e+00
3.489100e+02 1.102800e+00
3.489600e+02 1.006600e+00
3.490100e+02 8.243700e-01
3.490600e+02 8.003400e-01
3.491100e+02 7.551000e-01
3.491600e+02 7.136800e-01
3.492100e+02 8.080600e-01
3.492600e+02 9.349400e-01
3.493100e+02 9.076700e-01
3.493600e+02 8.166300e-01
3.494100e+02 7.816700e-01
3.494600e+02 9.306800e-01
3.495100e+02 1.018200e+00
3.495600e+02 1.046900e+00
3.496100e+02 9.362200e-01
3.496600e+02 8.742300e-01
3.497100e+02 8.239900e-01
3.497600e+02 7.577700e-01
3.498100e+02 7.125300e-01
3.498600e+02 7.519700e-01
3.499100e+02 8.565700e-01
3.499600e+02 9.949100e-01
3.500100e+02 1.195700e+00
3.500600e+02 1.215600e+00
3.501100e+02 1.193800e+00
3.501600e+02 1.166300e+00
3.502100e+02 1.145900e+00
3.502600e+02 1.147200e+00
3.503100e+02 1.132000e+00
3.503600e+02 1.169100e+00
3.504100e+02 1.278300e+00
3.504600e+02 1.323200e+00
3.505100e+02 1.293600e+00
3.505600e+02 1.117700e+00
3.506100e+02 1.066300e+00
3.506600e+02 1.027900e+00
3.507100e+02 1.026300e+00
3.507600e+02 1.026200e+00
3.508100e+02 1.082100e+00
3.508600e+02 1.148800e+00
3.509100e+02 1.190100e+00
3.509600e+02 1.182900e+00
3.510100e+02 1.132700e+00
3.510600e+02 1.011500e+00
3.511100e+02 8.714200e-01
3.511600e+02 9.165700e-01
3.512100e+02 9.888400e-01
3.512600e+02 1.028300e+00
3.513100e+02 1.006700e+00
3.513600e+02 9.780000e-01
3.514100e+02 8.809100e-01
3.514600e+02 8.248700e-01
3.515100e+02 7.946600e-01
3.515600e+02 7.764500e-01
3.516100e+02 8.229100e-01
3.516600e+02 9.805600e-01
3.517100e+02 1.082400e+00
3.517600e+02 1.145800e+00
3.518100e+02 1.200400e+00
3.518600e+02 1.276900e+00
3.519100e+02 1.253700e+00
3.519600e+02 1.222900e+00
3.520100e+02 1.183600e+00
3.520600e+02 1.102000e+00
3.521100e+02 1.037200e+00
3.521600e+02 9.724400e-01
3.522100e+02 9.266100e-01
3.522600e+02 9.205100e-01
3.523100e+02 9.746900e-01
3.523600e+02 9.707600e-01
3.524100e+02 9.339400e-01
3.524600e+02 7.991100e-01
3.525100e+02 7.294500e-01
3.525600e+02 7.199300e-01
3.526100e+02 7.211500e-01
3.526600e+02 7.020400e-01
3.527100e+02 6.495200e-01
3.527600e+02 6.803900e-01
3.528100e+02 8.295500e-01
3.528600e+02 9.952600e-01
3.529100e+02 1.090800e+00
3.529600e+02 1.168700e+00
3.530100e+02 1.147700e+00
3.530600e+02 1.111000e+00
3.531100e+02 1.090900e+00
3.531600e+02 1.131200e+00
3.532100e+02 1.115200e+00
3.532600e+02 1.074900e+00
3.533100e+02 9.343600e-01
3.533600e+02 8.782800e-01
3.534100e+02 9.405900e-01
3.534600e+02 1.036800e+00
3.535100e+02 1.184200e+00
3.535600e+02 1.220800e+00
3.536100e+02 1.184600e+00
3.536600e+02 1.148100e+00
3.537100e+02 1.101800e+00
3.537600e+02 1.079900e+00
3.538100e+02 1.063600e+00
3.538600e+02 1.053600e+00
3.539100e+02 1.092400e+00
3.539600e+02 1.233900e+00
3.540100e+02 1.307000e+00
3.540600e+02 1.318500e+00
3.541100e+02 1.205400e+00
3.541600e+02 1.071800e+00
3.542100e+02 1.004700e+00
3.542600e+02 1.004600e+00
3.543100e+02 1.043000e+00
3.543600e+02 1.099700e+00
3.544100e+02 1.154500e+00
3.544600e+02 1.208000e+00
3.545100e+02 1.226800e+00
3.545600e+02 1.218700e+00
3.546100e+02 1.177700e+00
3.546600e+02 1.163000e+00
3.547100e+02 1.188300e+00
3.547600e+02 1.200300e+00
3.548100e+02 1.140000e+00
3.548600e+02 1.127800e+00
3.549100e+02 1.074900e+00
3.549600e+02 1.142400e+00
3.550100e+02 1.245000e+00
3.550600e+02 1.240600e+00
3.551100e+02 1.234800e+00
3.551600e+02 1.194900e+00
3.552100e+02 1.161400e+00
3.552600e+02 1.149500e+00
3.553100e+02 1.124400e+00
3.553600e+02 1.069900e+00
3.554100e+02 1.011800e+00
3.554600e+02 9.741200e-01
3.555100e+02 9.220000e-01
3.555600e+02 9.011100e-01
3.556100e+02 9.871000e-01
3.556600e+02 1.145500e+00
3.557100e+02 1.136200e+00
3.557600e+02 1.113900e+00
3.558100e+02 1.102500e+00
3.558600e+02 1.081600e+00
3.559100e+02 1.012300e+00
3.559600e+02 9.636000e-01
3.560100e+02 1.011300e+00
3.560600e+02 1.037500e+00
3.561100e+02 1.060200e+00
3.561600e+02 1.069000e+00
3.562100e+02 1.061500e+00
3.562600e+02 1.104000e+00
3.563100e+02 1.171800e+00
3.563600e+02 1.249700e+00
3.564100e+02 1.291700e+00
3.564600e+02 1.278200e+00
3.565100e+02 1.166800e+00
3.565600e+02 9.437500e-01
3.566100e+02 6.830700e-01
3.566600e+02 5.447000e-01
3.567100e+02 5.922500e-01
3.567600e+02 7.113000e-01
3.568100e+02 8.794400e-01
3.568600e+02 1.007800e+00
3.569100e+02 9.964400e-01
3.569600e+02 8.965600e-01
3.570100e+02 6.963600e-01
3.570600e+02 5.405800e-01
3.571100e+02 5.312200e-01
3.571600e+02 6.215300e-01
3.572100e+02 7.429400e-01
3.572600e+02 8.140900e-01
3.573100e+02 8.501600e-01
3.573600e+02 8.959200e-01
3.574100e+02 9.533000e-01
3.574600e+02 9.357800e-01
3.575100e+02 9.399200e-01
3.575600e+02 9.277600e-01
3.576100e+02 9.519600e-01
3.576600e+02 9.788300e-01
3.577100e+02 1.009300e+00
3.577600e+02 1.047600e+00
3.578100e+02 1.065800e+00
3.578600e+02 9.973700e-01
3.579100e+02 8.693700e-01
3.579600e+02 8.248600e-01
3.580100e+02 8.119300e-01
3.580600e+02 8.153700e-01
3.581100e+02 7.711100e-01
3.581600e+02 6.182000e-01
3.582100e+02 4.363800e-01
3.582600e+02 4.451100e-01
3.583100e+02 5.049400e-01
3.583600e+02 6.126200e-01
3.584100e+02 7.555200e-01
3.584600e+02 8.065300e-01
3.585100e+02 7.970400e-01
3.585600e+02 7.188800e-01
3.586100e+02 5.693300e-01
3.586600e+02 4.925000e-01
3.587100e+02 5.422400e-01
3.587600e+02 5.607900e-01
3.588100e+02 5.946100e-01
3.588600e+02 6.666100e-01
3.589100e+02 7.374400e-01
3.589600e+02 7.899900e-01
3.590100e+02 7.822000e-01
3.590600e+02 7.897300e-01
3.591100e+02 8.388500e-01
3.591600e+02 9.247700e-01
3.592100e+02 1.097200e+00
3.592600e+02 1.193200e+00
3.593100e+02 1.169100e+00
3.593600e+02 1.051800e+00
3.594100e+02 9.885900e-01
3.594600e+02 9.445400e-01
3.595100e+02 1.005500e+00
3.595600e+02 1.048500e+00
3.596100e+02 1.097600e+00
3.596600e+02 1.178300e+00
3.597100e+02 1.224800e+00
3.597600e+02 1.264700e+00
3.598100e+02 1.258900e+00
3.598600e+02 1.197800e+00
3.599100e+02 1.178900e+00
3.599600e+02 1.148900e+00
3.600100e+02 1.166900e+00
3.600600e+02 1.206600e+00
3.601100e+02 1.315400e+00
3.601600e+02 1.345800e+00
3.602100e+02 1.350700e+00
3.602600e+02 1.183700e+00
3.603100e+02 1.028900e+00
3.603600e+02 9.685300e-01
3.604100e+02 9.340500e-01
3.604600e+02 9.442000e-01
3.605100e+02 9.492900e-01
3.605600e+02 9.449600e-01
3.606100e+02 8.985300e-01
3.606600e+02 8.618600e-01
3.607100e+02 9.222600e-01
3.607600e+02 9.926600e-01
3.608100e+02 1.041300e+00
3.608600e+02 1.023200e+00
3.609100e+02 8.902300e-01
3.609600e+02 7.030100e-01
3.610100e+02 6.237300e-01
3.610600e+02 6.570300e-01
3.611100e+02 7.418000e-01
3.611600e+02 8.071600e-01
3.612100e+02 9.245000e-01
3.612600e+02 1.038300e+00
3.613100e+02 1.078100e+00
3.613600e+02 1.020100e+00
3.614100e+02 9.741100e-01
3.614600e+02 8.957200e-01
3.615100e+02 9.289800e-01
3.615600e+02 1.019700e+00
3.616100e+02 1.081300e+00
3.616600e+02 1.159600e+00
3.617100e+02 1.170800e+00
3.617600e+02 1.122600e+00
3.618100e+02 1.068600e+00
3.618600e+02 8.842200e-01
3.619100e+02 6.724500e-01
3.619600e+02 5.089000e-01
3.620100e+02 4.871600e-01
3.620600e+02 6.020600e-01
3.621100e+02 7.665800e-01
3.621600e+02 8.927900e-01
3.622100e+02 8.930700e-01
3.622600e+02 9.406100e-01
3.623100e+02 1.072600e+00
3.623600e+02 1.156700e+00
3.624100e+02 1.116200e+00
3.624600e+02 1.084700e+00
3.625100e+02 9.982200e-01
3.625600e+02 1.028500e+00
3.626100e+02 1.173500e+00
3.626600e+02 1.195600e+00
3.627100e+02 1.341800e+00
3.627600e+02 1.366200e+00
3.628100e+02 1.389200e+00
3.628600e+02 1.340500e+00
3.629100e+02 1.308200e+00
3.629600e+02 1.306700e+00
3.630100e+02 1.313700e+00
3.630600e+02 1.264200e+00
3.631100e+02 1.115800e+00
3.631600e+02 7.879400e-01
3.632100e+02 6.907000e-01
3.632600e+02 5.603200e-01
3.633100e+02 6.742600e-01
3.633600e+02 8.468300e-01
3.634100e+02 9.621900e-01
3.634600e+02 9.751800e-01
3.635100e+02 9.486300e-01
3.635600e+02 8.858800e-01
3.636100e+02 9.638800e-01
3.636600e+02 1.016200e+00
3.637100e+02 1.059300e+00
3.637600e+02 1.058600e+00
3.638100e+02 1.049600e+00
3.638600e+02 1.075700e+00
3.639100e+02 1.109900e+00
3.639600e+02 1.189000e+00
3.640100e+02 1.251300e+00
3.640600e+02 1.269800e+00
3.641100e+02 1.281900e+00
3.641600e+02 1.267400e+00
3.642100e+02 1.265100e+00
3.642600e+02 1.208700e+00
3.643100e+02 1.186800e+00
3.643600e+02 1.107300e+00
3.644100e+02 1.097200e+00
3.644600e+02 1.066900e+00
3.645100e+02 1.032700e+00
3.645600e+02 9.506700e-01
3.646100e+02 9.429900e-01
3.646600e+02 9.472500e-01
3.647100e+02 1.033100e+00
3.647600e+02 1.052700e+00
3.648100e+02 8.858300e-01
3.648600e+02 8.575300e-01
3.649100e+02 7.471200e-01
3.649600e+02 8.767400e-01
3.650100e+02 9.569700e-01
3.650600e+02 9.023400e-01
3.651100e+02 9.217500e-01
3.651600e+02 1.043500e+00
3.652100e+02 1.102400e+00
3.652600e+02 1.106300e+00
3.653100e+02 1.156900e+00
3.653600e+02 1.299300e+00
3.654100e+02 1.355100e+00
3.654600e+02 1.285000e+00
3.655100e+02 1.289000e+00
3.655600e+02 1.278300e+00
3.656100e+02 1.263000e+00
3.656600e+02 1.235800e+00
3.657100e+02 1.268700e+00
3.657600e+02 1.340000e+00
3.658100e+02 1.351900e+00
3.658600e+02 1.325200e+00
3.659100e+02 1.332400e+00
3.659600e+02 1.404800e+00
3.660100e+02 1.436600e+00
3.660600e+02 1.416200e+00
3.661100e+02 1.372600e+00
3.661600e+02 1.365300e+00
3.662100e+02 1.395200e+00
3.662600e+02 1.396200e+00
3.663100e+02 1.384600e+00
3.663600e+02 1.312000e+00
3.664100e+02 1.252400e+00
3.664600e+02 1.196300e+00
3.665100e+02 1.178700e+00
3.665600e+02 1.219000e+00
3.666100e+02 1.317600e+00
3.666600e+02 1.350300e+00
3.667100e+02 1.289600e+00
3.667600e+02 1.268900e+00
3.668100e+02 1.254300e+00
3.668600e+02 1.286600e+00
3.669100e+02 1.313200e+00
3.669600e+02 1.239700e+00
3.670100e+02 1.123300e+00
3.670600e+02 1.071600e+00
3.671100e+02 1.069700e+00
3.671600e+02 1.152800e+00
3.672100e+02 1.241500e+00
